lat,lon,distance_km,v_zone
49.548164864864866,18.387586030757863,20.514,False
49.548164864864866,18.40847206151572,20.968,False
49.548164864864866,18.42935809227358,25.427,False
49.548164864864866,18.45024412303144,29.564,False
49.548164864864866,18.4711301537893,28.002,False
49.548164864864866,18.49201618454716,20.856,False
49.548164864864866,18.51290221530502,29.043,False
49.548164864864866,18.53378824606288,25.787,False
49.548164864864866,18.554674276820737,23.571,False
49.548164864864866,18.5755603075786,36.853,False
49.548164864864866,18.596446338336456,40.495,False
49.548164864864866,18.617332369094317,40.742,False
49.548164864864866,18.638218399852178,47.316,False
49.548164864864866,18.659104430610036,45.908,False
49.548164864864866,18.679990461367897,44.141,False
49.56167837837838,18.03252350787425,33.949,False
49.56167837837838,18.053409538632106,34.631,False
49.56167837837838,18.074295569389967,31.864,False
49.56167837837838,18.095181600147825,31.885,False
49.56167837837838,18.116067630905686,31.292,False
49.56167837837838,18.136953661663547,30.96,False
49.56167837837838,18.157839692421405,25.989,False
49.56167837837838,18.178725723179266,24.857,False
49.56167837837838,18.199611753937123,25.487,False
49.56167837837838,18.220497784694984,21.655,False
49.56167837837838,18.241383815452842,20.906,False
49.56167837837838,18.262269846210703,22.391,False
49.56167837837838,18.283155876968564,26.631,False
49.56167837837838,18.304041907726422,20.999,False
49.56167837837838,18.324927938484283,18.086,True
49.56167837837838,18.34581396924214,16.506,True
49.56167837837838,18.3667,16.211,True
49.56167837837838,18.387586030757863,18.179,True
49.56167837837838,18.40847206151572,23.503,False
49.56167837837838,18.42935809227358,18.032,True
49.56167837837838,18.45024412303144,23.603,False
49.56167837837838,18.4711301537893,19.307,True
49.56167837837838,18.49201618454716,20.548,False
49.56167837837838,18.51290221530502,30.874,False
49.56167837837838,18.53378824606288,25.017,False
49.56167837837838,18.554674276820737,22.325,False
49.56167837837838,18.5755603075786,24.387,False
49.56167837837838,18.596446338336456,54.122,False
49.56167837837838,18.617332369094317,26.418,False
49.56167837837838,18.638218399852178,47.895,False
49.56167837837838,18.659104430610036,48.775,False
49.56167837837838,18.679990461367897,48.66,False
49.56167837837838,18.700876492125754,42.277,False
49.5751918918919,18.03252350787425,32.648,False
49.5751918918919,18.053409538632106,33.512,False
